TF gene ID, coexpression type, gene ID, PCC under C1, PCC under C2
Zm00001d052405,C10C2-,Zm00001d044355,-0.461532,-0.786085
Zm00001d052405,C10C2-,Zm00001d021207,-0.462528,-0.820064
Zm00001d052405,C10C2-,Zm00001d018198,-0.455851,-0.807475
Zm00001d052405,C10C2-,Zm00001d044975,-0.471150,-0.805998
Zm00001d052405,C10C2-,Zm00001d014863,-0.484138,-0.814838
Zm00001d052405,C10C2-,Zm00001d047309,-0.109812,-0.851462
Zm00001d010987,C10C2-,Zm00001d014723,-0.291830,-0.817809
Zm00001d010987,C10C2-,Zm00001d006564,-0.451695,-0.754476
Zm00001d010987,C10C2-,Zm00001d021516,-0.175794,-0.890610
Zm00001d010987,C10C2-,Zm00001d027709,0.020446,-0.773628
Zm00001d010987,C10C2-,Zm00001d037737,-0.480167,-0.780792
Zm00001d010987,C10C2-,Zm00001d049495,-0.453115,-0.772146
Zm00001d010987,C10C2-,Zm00001d049543,-0.222128,-0.757677
Zm00001d010987,C10C2-,Zm00001d010574,0.445611,-0.854442
Zm00001d010987,C10C2-,Zm00001d015549,-0.175915,-0.786190
Zm00001d024468,C10C2-,Zm00001d006022,-0.306975,-0.844768
Zm00001d024468,C10C2-,Zm00001d018967,-0.190329,-0.765981
Zm00001d024468,C10C2-,Zm00001d000344,-0.133857,-0.754945
Zm00001d024468,C10C2-,Zm00001d003755,-0.462190,-0.754148
Zm00001d024468,C10C2-,Zm00001d047339,0.127661,-0.772415
Zm00001d024468,C10C2-,Zm00001d026486,-0.482503,-0.801404
Zm00001d024468,C10C2-,Zm00001d013451,-0.163116,-0.776316
Zm00001d024468,C10C2-,Zm00001d023248,-0.274891,-0.838632
Zm00001d024468,C10C2-,Zm00001d015747,0.165310,-0.796115
Zm00001d024468,C10C2-,Zm00001d029963,-0.473665,-0.817323
Zm00001d024468,C10C2-,Zm00001d034945,-0.249281,-0.774916
Zm00001d024468,C10C2-,Zm00001d024894,-0.405574,-0.880074
Zm00001d024468,C10C2-,Zm00001d026305,-0.214629,-0.797673
Zm00001d024468,C10C2-,Zm00001d023332,0.153986,-0.764958
Zm00001d018050,C10C2-,Zm00001d034204,0.179701,-0.786260
Zm00001d018050,C10C2-,Zm00001d034629,-0.064194,-0.856915
Zm00001d018050,C10C2-,Zm00001d031064,-0.070830,-0.818961
Zm00001d018050,C10C2-,Zm00001d041497,-0.165030,-0.826988
Zm00001d018050,C10C2-,Zm00001d043922,0.170017,-0.838866
Zm00001d018050,C10C2-,Zm00001d012731,0.103371,-0.807412
Zm00001d018050,C10C2-,Zm00001d001945,0.102325,-0.772732
Zm00001d018050,C10C2-,Zm00001d024321,-0.145279,-0.777952
Zm00001d018050,C10C2-,Zm00001d007173,0.405328,-0.789070
Zm00001d018050,C10C2-,Zm00001d038504,0.162780,-0.752329
Zm00001d018050,C10C2-,Zm00001d034965,0.358177,-0.771090
Zm00001d018050,C10C2-,Zm00001d027409,0.485416,-0.755574
Zm00001d018050,C10C2-,Zm00001d002562,0.344535,-0.809467
Zm00001d018050,C10C2-,Zm00001d029749,0.147955,-0.782012
Zm00001d018050,C10C2-,Zm00001d032132,0.175962,-0.791778
Zm00001d018050,C10C2-,Zm00001d036382,0.419909,-0.776773
Zm00001d018050,C10C2-,Zm00001d020763,0.117010,-0.751366
Zm00001d018050,C10C2-,Zm00001d044839,0.466064,-0.791203
Zm00001d018050,C10C2-,Zm00001d000291,0.150610,-0.763091
Zm00001d018050,C10C2-,Zm00001d000236,0.241748,-0.850401
Zm00001d018050,C10C2-,Zm00001d031561,-0.020568,-0.814646
Zm00001d018050,C10C2-,Zm00001d005740,0.094939,-0.772820
Zm00001d018050,C10C2-,Zm00001d005939,-0.004377,-0.797494
Zm00001d018050,C10C2-,Zm00001d040186,0.163371,-0.878294
Zm00001d018050,C10C2-,Zm00001d013357,0.257215,-0.819221
Zm00001d018050,C10C2-,Zm00001d013370,0.361341,-0.781372
Zm00001d018050,C10C2-,Zm00001d048309,0.168529,-0.818037
Zm00001d018050,C10C2-,Zm00001d014814,0.184020,-0.817831
Zm00001d018050,C10C2-,Zm00001d033407,0.003949,-0.792740
Zm00001d018050,C10C2-,Zm00001d022613,0.287635,-0.877139
Zm00001d018050,C10C2-,Zm00001d038296,0.050049,-0.777611
Zm00001d018050,C10C2-,Zm00001d005884,0.059865,-0.795327
Zm00001d018050,C10C2-,Zm00001d028371,0.116927,-0.786128
Zm00001d018050,C10C2-,Zm00001d004822,0.261385,-0.768669
Zm00001d018050,C10C2-,Zm00001d031992,0.026129,-0.796791
Zm00001d018050,C10C2-,Zm00001d005566,0.079206,-0.804405
Zm00001d018050,C10C2-,Zm00001d020037,0.140345,-0.842712
Zm00001d018050,C10C2-,Zm00001d025450,0.410806,-0.794986
Zm00001d018050,C10C2-,Zm00001d020242,0.299022,-0.794097
Zm00001d018050,C10C2-,Zm00001d008356,-0.081152,-0.825615
Zm00001d018050,C10C2-,Zm00001d047539,0.244729,-0.864683
Zm00001d018050,C10C2-,Zm00001d031009,0.031789,-0.767601
Zm00001d018050,C10C2-,Zm00001d043378,0.480546,-0.844939
Zm00001d018050,C10C2-,Zm00001d015990,0.219252,-0.826032
Zm00001d018050,C10C2-,Zm00001d041445,0.363179,-0.814172
Zm00001d018050,C10C2-,Zm00001d053908,0.304587,-0.761019
Zm00001d018050,C10C2-,Zm00001d048412,0.187626,-0.780641
Zm00001d018050,C10C2-,Zm00001d050664,0.179999,-0.793217
Zm00001d018050,C10C2-,Zm00001d042588,0.072284,-0.914547
Zm00001d018050,C10C2-,Zm00001d044646,0.184760,-0.841757
Zm00001d018050,C10C2-,Zm00001d027492,0.129409,-0.790801
Zm00001d018050,C10C2-,Zm00001d043969,0.149826,-0.881389
Zm00001d018050,C10C2-,Zm00001d025988,0.180643,-0.797498
Zm00001d018050,C10C2-,Zm00001d024905,-0.057342,-0.896910
Zm00001d018050,C10C2-,Zm00001d035224,0.174969,-0.762715
Zm00001d018050,C10C2-,Zm00001d021973,0.246928,-0.900004
Zm00001d018050,C10C2-,Zm00001d033396,0.021333,-0.761971
Zm00001d018050,C10C2-,Zm00001d037117,0.263315,-0.823670
Zm00001d018050,C10C2-,Zm00001d031061,-0.337040,-0.807805
Zm00001d018050,C10C2-,Zm00001d013699,0.260380,-0.836616
Zm00001d018050,C10C2-,Zm00001d040090,0.142053,-0.785867
Zm00001d018050,C10C2-,Zm00001d008869,0.250829,-0.925989
Zm00001d018050,C10C2-,Zm00001d030532,0.433738,-0.851378
Zm00001d018050,C10C2-,Zm00001d027991,0.211863,-0.809872
Zm00001d018050,C10C2-,Zm00001d033246,0.085701,-0.751090
Zm00001d018050,C10C2-,Zm00001d041489,0.241531,-0.886139
Zm00001d018050,C10C2-,Zm00001d027317,0.115961,-0.815211
Zm00001d018050,C10C2-,Zm00001d043946,-0.090357,-0.774861
Zm00001d018050,C10C2-,Zm00001d032239,-0.014226,-0.753422
Zm00001d018050,C10C2-,Zm00001d031481,-0.363834,-0.772821
Zm00001d018050,C10C2-,Zm00001d022295,0.412234,-0.802246
Zm00001d018050,C10C2-,Zm00001d029270,0.115173,-0.750940
Zm00001d018050,C10C2-,Zm00001d031101,-0.381320,-0.759982
Zm00001d018050,C10C2-,Zm00001d042830,0.051162,-0.759250
Zm00001d018050,C10C2-,Zm00001d051269,0.408448,-0.801994
Zm00001d018050,C10C2-,Zm00001d032194,0.430899,-0.780478
Zm00001d018050,C10C2-,Zm00001d049079,0.193192,-0.766379
Zm00001d018050,C10C2-,Zm00001d036356,-0.032503,-0.844231
Zm00001d018050,C10C2-,Zm00001d050960,0.106984,-0.816581
Zm00001d018050,C10C2-,Zm00001d048456,0.316631,-0.839892
Zm00001d018050,C10C2-,Zm00001d038227,0.057880,-0.788663
Zm00001d018050,C10C2-,Zm00001d048059,0.323777,-0.753580
Zm00001d018050,C10C2-,Zm00001d037315,0.091385,-0.799100
Zm00001d018050,C10C2-,Zm00001d048493,0.050893,-0.888100
Zm00001d018050,C10C2-,Zm00001d031463,0.344121,-0.775665
Zm00001d018050,C10C2-,Zm00001d002828,0.492884,-0.823517
Zm00001d018050,C10C2-,Zm00001d019865,0.103987,-0.825825
Zm00001d018050,C10C2-,Zm00001d039581,0.260427,-0.805087
Zm00001d018050,C10C2-,Zm00001d034872,-0.024145,-0.808050
Zm00001d018050,C10C2-,Zm00001d037786,0.316953,-0.863291
Zm00001d018050,C10C2-,Zm00001d020941,-0.434411,-0.796905
Zm00001d018050,C10C2-,Zm00001d007842,0.438261,-0.772309
Zm00001d018050,C10C2-,Zm00001d052256,0.287158,-0.764466
Zm00001d018050,C10C2-,Zm00001d018045,0.216954,-0.837050
Zm00001d018050,C10C2-,Zm00001d037221,0.048085,-0.752699
Zm00001d018050,C10C2-,Zm00001d044836,0.242799,-0.777973
Zm00001d018050,C10C2-,Zm00001d004889,0.017091,-0.798534
Zm00001d018050,C10C2-,Zm00001d002794,0.387243,-0.865741
Zm00001d018050,C10C2-,Zm00001d025669,0.136345,-0.843052
Zm00001d018050,C10C2-,Zm00001d003331,0.113347,-0.756976
Zm00001d018050,C10C2-,Zm00001d034888,0.226204,-0.779615
Zm00001d018050,C10C2-,Zm00001d013661,0.130114,-0.757142
Zm00001d018050,C10C2-,Zm00001d031109,0.274045,-0.758538
Zm00001d018050,C10C2-,Zm00001d020459,0.112590,-0.789460
Zm00001d020540,C10C2-,Zm00001d049800,-0.297045,-0.750035
Zm00001d020540,C10C2-,Zm00001d045212,-0.461193,-0.789450
Zm00001d020540,C10C2-,Zm00001d035701,0.169951,-0.845205
Zm00001d020540,C10C2-,Zm00001d024703,-0.468363,-0.754699
Zm00001d020540,C10C2-,Zm00001d053397,-0.468783,-0.824420
Zm00001d020540,C10C2-,Zm00001d053682,-0.174944,-0.761135
Zm00001d020540,C10C2-,Zm00001d045323,-0.493042,-0.777956
Zm00001d020540,C10C2-,Zm00001d004512,-0.062336,-0.870986
Zm00001d020540,C10C2-,Zm00001d035295,-0.083524,-0.870662
Zm00001d020540,C10C2-,Zm00001d012734,-0.423956,-0.769770
Zm00001d028919,C10C2-,Zm00001d031064,-0.376664,-0.804611
Zm00001d028919,C10C2-,Zm00001d041497,-0.459824,-0.858606
Zm00001d028919,C10C2-,Zm00001d053967,-0.383672,-0.777111
Zm00001d028919,C10C2-,Zm00001d047539,-0.255945,-0.815750
Zm00001d028919,C10C2-,Zm00001d035224,-0.328181,-0.756377
Zm00001d028919,C10C2-,Zm00001d048734,-0.194856,-0.812279
Zm00001d028919,C10C2-,Zm00001d031061,0.204968,-0.813209
Zm00001d028919,C10C2-,Zm00001d031481,0.105992,-0.797583
Zm00001d002025,C10C2-,Zm00001d019230,0.019377,-0.885074
Zm00001d002025,C10C2-,Zm00001d031064,-0.423092,-0.764483
Zm00001d002025,C10C2-,Zm00001d036593,-0.393985,-0.790237
Zm00001d002025,C10C2-,Zm00001d002562,-0.480677,-0.761581
Zm00001d002025,C10C2-,Zm00001d044839,-0.390527,-0.798444
Zm00001d002025,C10C2-,Zm00001d012067,-0.359700,-0.774036
Zm00001d002025,C10C2-,Zm00001d024679,-0.383763,-0.821109
Zm00001d002025,C10C2-,Zm00001d021701,-0.398028,-0.759189
Zm00001d002025,C10C2-,Zm00001d024041,-0.394797,-0.811412
Zm00001d002025,C10C2-,Zm00001d022613,-0.497684,-0.900620
Zm00001d002025,C10C2-,Zm00001d053967,-0.410757,-0.863001
Zm00001d002025,C10C2-,Zm00001d053442,-0.073611,-0.787519
Zm00001d002025,C10C2-,Zm00001d025450,-0.432475,-0.768946
Zm00001d002025,C10C2-,Zm00001d041923,-0.487051,-0.896969
Zm00001d002025,C10C2-,Zm00001d035224,-0.354749,-0.786594
Zm00001d002025,C10C2-,Zm00001d031061,0.179879,-0.825716
Zm00001d002025,C10C2-,Zm00001d013699,-0.496153,-0.829922
Zm00001d002025,C10C2-,Zm00001d000247,-0.432871,-0.766806
Zm00001d002025,C10C2-,Zm00001d036118,-0.430671,-0.751014
Zm00001d002025,C10C2-,Zm00001d002754,-0.281339,-0.773771
Zm00001d002025,C10C2-,Zm00001d031481,0.265795,-0.899451
Zm00001d002025,C10C2-,Zm00001d049525,-0.431370,-0.837596
Zm00001d002025,C10C2-,Zm00001d041333,-0.340971,-0.788073
Zm00001d002025,C10C2-,Zm00001d031101,-0.416958,-0.861864
Zm00001d002025,C10C2-,Zm00001d002332,-0.306026,-0.876532
Zm00001d002025,C10C2-,Zm00001d042830,-0.412847,-0.818600
Zm00001d002025,C10C2-,Zm00001d013827,-0.355128,-0.755653
Zm00001d002025,C10C2-,Zm00001d021424,-0.429052,-0.861513
Zm00001d002025,C10C2-,Zm00001d002828,-0.393789,-0.786166
Zm00001d002025,C10C2-,Zm00001d034730,-0.452804,-0.842271
Zm00001d002025,C10C2-,Zm00001d033379,-0.443624,-0.792561
Zm00001d002025,C10C2-,Zm00001d003889,-0.170658,-0.773382
Zm00001d002025,C10C2-,Zm00001d002794,-0.468190,-0.849618
Zm00001d002025,C10C2-,Zm00001d028216,-0.382479,-0.777814
Zm00001d002025,C10C2-,Zm00001d048083,-0.338286,-0.753896
Zm00001d002025,C10C2-,Zm00001d020459,-0.429385,-0.756167
Zm00001d027878,C10C2-,Zm00001d014723,-0.201480,-0.823766
Zm00001d027878,C10C2-,Zm00001d027911,-0.193695,-0.831438
Zm00001d027878,C10C2-,Zm00001d021701,-0.401053,-0.813431
Zm00001d027878,C10C2-,Zm00001d050551,0.163697,-0.795233
Zm00001d027878,C10C2-,Zm00001d014132,0.059566,-0.808286
Zm00001d027878,C10C2-,Zm00001d039559,0.346928,-0.763167
Zm00001d027878,C10C2-,Zm00001d015765,-0.103413,-0.885296
Zm00001d027878,C10C2-,Zm00001d039750,-0.039121,-0.840899
Zm00001d027878,C10C2-,Zm00001d047761,-0.208684,-0.762073
Zm00001d027878,C10C2-,Zm00001d015605,-0.151364,-0.783750
Zm00001d034204,C10C2-,Zm00001d018050,0.179701,-0.786260
Zm00001d034204,C10C2-,Zm00001d013331,-0.489211,-0.770608
Zm00001d034204,C10C2-,Zm00001d018258,-0.444435,-0.755816
Zm00001d034204,C10C2-,Zm00001d021291,-0.154374,-0.755478
Zm00001d018731,C10C2-,Zm00001d039271,-0.458493,-0.806098
Zm00001d018731,C10C2-,Zm00001d009013,-0.497590,-0.805962
Zm00001d018731,C10C2-,Zm00001d019536,0.232810,-0.827554
Zm00001d018731,C10C2-,Zm00001d013331,-0.260989,-0.789083
Zm00001d018731,C10C2-,Zm00001d012916,-0.476395,-0.783326
Zm00001d048004,C10C2-,Zm00001d042910,0.124143,-0.778709
Zm00001d048004,C10C2-,Zm00001d052621,-0.249329,-0.808534
Zm00001d034629,C10C2-,Zm00001d018050,-0.064194,-0.856915
Zm00001d034629,C10C2-,Zm00001d031522,-0.481659,-0.836457
Zm00001d034629,C10C2-,Zm00001d026358,-0.262042,-0.861571
Zm00001d034629,C10C2-,Zm00001d013073,-0.448829,-0.869008
Zm00001d034629,C10C2-,Zm00001d033267,-0.374886,-0.865591
Zm00001d034629,C10C2-,Zm00001d018416,-0.495677,-0.792798
Zm00001d034629,C10C2-,Zm00001d045212,-0.261549,-0.879332
Zm00001d034629,C10C2-,Zm00001d020823,-0.323069,-0.790597
Zm00001d034629,C10C2-,Zm00001d010638,-0.156632,-0.776366
Zm00001d034629,C10C2-,Zm00001d039658,-0.211092,-0.882990
Zm00001d034629,C10C2-,Zm00001d015743,0.312564,-0.798525
Zm00001d034629,C10C2-,Zm00001d046402,0.100475,-0.750630
Zm00001d034629,C10C2-,Zm00001d032496,-0.495586,-0.854144
Zm00001d034629,C10C2-,Zm00001d027677,-0.397961,-0.783470
Zm00001d034629,C10C2-,Zm00001d012260,-0.458182,-0.801248
Zm00001d034629,C10C2-,Zm00001d024703,-0.350899,-0.899746
Zm00001d034629,C10C2-,Zm00001d026587,-0.238487,-0.830759
Zm00001d034629,C10C2-,Zm00001d051838,-0.466197,-0.888937
Zm00001d034629,C10C2-,Zm00001d053397,-0.427594,-0.890562
Zm00001d034629,C10C2-,Zm00001d053682,-0.259555,-0.823716
Zm00001d034629,C10C2-,Zm00001d017853,-0.170695,-0.856717
Zm00001d034629,C10C2-,Zm00001d031728,-0.116092,-0.854656
Zm00001d034629,C10C2-,Zm00001d043491,-0.344958,-0.773234
Zm00001d034629,C10C2-,Zm00001d021208,-0.321096,-0.758038
Zm00001d034629,C10C2-,Zm00001d025409,-0.344060,-0.753664
Zm00001d034629,C10C2-,Zm00001d010676,-0.348416,-0.829409
Zm00001d034629,C10C2-,Zm00001d019734,-0.465659,-0.906056
Zm00001d034629,C10C2-,Zm00001d005798,-0.434074,-0.780356
Zm00001d034629,C10C2-,Zm00001d034813,-0.288497,-0.880719
Zm00001d034629,C10C2-,Zm00001d049991,0.002081,-0.758092
Zm00001d034629,C10C2-,Zm00001d018198,-0.492228,-0.852295
Zm00001d034629,C10C2-,Zm00001d028603,-0.466735,-0.862005
Zm00001d034629,C10C2-,Zm00001d041536,-0.270948,-0.768082
Zm00001d034629,C10C2-,Zm00001d030500,-0.323196,-0.893468
Zm00001d034629,C10C2-,Zm00001d000238,-0.131371,-0.782599
Zm00001d034629,C10C2-,Zm00001d009562,-0.354149,-0.855883
Zm00001d034629,C10C2-,Zm00001d006034,-0.463131,-0.810757
Zm00001d034629,C10C2-,Zm00001d028269,-0.462350,-0.869767
Zm00001d034629,C10C2-,Zm00001d029506,-0.319149,-0.865111
Zm00001d034629,C10C2-,Zm00001d038717,-0.376059,-0.825214
Zm00001d034629,C10C2-,Zm00001d010751,-0.475022,-0.802676
Zm00001d034629,C10C2-,Zm00001d006700,-0.180998,-0.824771
Zm00001d034629,C10C2-,Zm00001d000361,-0.404105,-0.791971
Zm00001d034629,C10C2-,Zm00001d044975,-0.125243,-0.822790
Zm00001d034629,C10C2-,Zm00001d012544,-0.406705,-0.761645
Zm00001d034629,C10C2-,Zm00001d033825,-0.411240,-0.776069
Zm00001d034629,C10C2-,Zm00001d020972,-0.225975,-0.814908
Zm00001d034629,C10C2-,Zm00001d040318,-0.416957,-0.844895
Zm00001d034629,C10C2-,Zm00001d021291,-0.209719,-0.797471
Zm00001d034629,C10C2-,Zm00001d051114,-0.004403,-0.881444
Zm00001d034629,C10C2-,Zm00001d049165,-0.464610,-0.864405
Zm00001d034629,C10C2-,Zm00001d040571,-0.386779,-0.789389
Zm00001d034629,C10C2-,Zm00001d040682,0.015530,-0.897380
Zm00001d034629,C10C2-,Zm00001d052847,-0.464742,-0.787632
Zm00001d034629,C10C2-,Zm00001d020136,-0.439380,-0.852765
Zm00001d026448,C10C2-,Zm00001d035701,-0.198713,-0.800350
Zm00001d026448,C10C2-,Zm00001d018208,0.270302,-0.779528
Zm00001d026448,C10C2-,Zm00001d028380,-0.191655,-0.777192
Zm00001d002075,C10C2-,Zm00001d031522,-0.416548,-0.839317
Zm00001d002075,C10C2-,Zm00001d026358,-0.075800,-0.780050
Zm00001d002075,C10C2-,Zm00001d045212,-0.220599,-0.818264
Zm00001d002075,C10C2-,Zm00001d035701,0.133177,-0.851043
Zm00001d002075,C10C2-,Zm00001d021842,-0.351075,-0.751849
Zm00001d002075,C10C2-,Zm00001d024703,-0.301536,-0.820644
Zm00001d002075,C10C2-,Zm00001d016836,0.333831,-0.841773
Zm00001d002075,C10C2-,Zm00001d051838,-0.420244,-0.883962
Zm00001d002075,C10C2-,Zm00001d018360,-0.445397,-0.783524
Zm00001d002075,C10C2-,Zm00001d014286,-0.396031,-0.839472
Zm00001d002075,C10C2-,Zm00001d034813,-0.282870,-0.835525
Zm00001d002075,C10C2-,Zm00001d009604,0.037399,-0.754720
Zm00001d002075,C10C2-,Zm00001d013331,-0.317974,-0.783169
Zm00001d002075,C10C2-,Zm00001d028603,-0.282168,-0.792387
Zm00001d002075,C10C2-,Zm00001d030500,-0.205945,-0.797574
Zm00001d002075,C10C2-,Zm00001d009562,-0.227057,-0.851009
Zm00001d002075,C10C2-,Zm00001d029506,-0.229052,-0.799927
Zm00001d002075,C10C2-,Zm00001d035487,-0.250443,-0.784223
Zm00001d002075,C10C2-,Zm00001d003284,-0.374858,-0.819482
Zm00001d002075,C10C2-,Zm00001d013694,-0.421469,-0.778413
Zm00001d002075,C10C2-,Zm00001d020972,0.016423,-0.755845
Zm00001d002075,C10C2-,Zm00001d040318,-0.223177,-0.766344
Zm00001d002075,C10C2-,Zm00001d052781,-0.463113,-0.833780
Zm00001d002075,C10C2-,Zm00001d051114,0.112874,-0.768766
Zm00001d002075,C10C2-,Zm00001d008176,-0.473300,-0.850855
Zm00001d002075,C10C2-,Zm00001d031487,-0.047233,-0.804327
Zm00001d035512,C10C2-,Zm00001d006564,-0.295792,-0.773833
Zm00001d035512,C10C2-,Zm00001d021516,-0.275658,-0.840633
Zm00001d035512,C10C2-,Zm00001d027709,-0.085049,-0.775773
Zm00001d035512,C10C2-,Zm00001d011597,-0.126790,-0.757667
Zm00001d035512,C10C2-,Zm00001d028217,-0.367480,-0.772032
Zm00001d035512,C10C2-,Zm00001d015549,-0.098530,-0.799571
Zm00001d019230,C10C2-,Zm00001d002025,0.019377,-0.885074
Zm00001d019230,C10C2-,Zm00001d031522,-0.472890,-0.875679
Zm00001d019230,C10C2-,Zm00001d041056,-0.177568,-0.866719
Zm00001d019230,C10C2-,Zm00001d053819,0.088066,-0.817358
Zm00001d019230,C10C2-,Zm00001d012128,-0.278545,-0.794770
Zm00001d019230,C10C2-,Zm00001d030907,-0.113048,-0.893510
Zm00001d019230,C10C2-,Zm00001d033313,0.039844,-0.878855
Zm00001d019230,C10C2-,Zm00001d042396,0.028114,-0.838715
Zm00001d019230,C10C2-,Zm00001d044355,0.166399,-0.892214
Zm00001d019230,C10C2-,Zm00001d021790,-0.007301,-0.849182
Zm00001d019230,C10C2-,Zm00001d045477,-0.094362,-0.910660
Zm00001d019230,C10C2-,Zm00001d039328,-0.017577,-0.773575
Zm00001d019230,C10C2-,Zm00001d022534,-0.348786,-0.760033
Zm00001d019230,C10C2-,Zm00001d006552,0.024101,-0.838902
Zm00001d019230,C10C2-,Zm00001d053975,0.050363,-0.829979
Zm00001d019230,C10C2-,Zm00001d013073,0.027591,-0.813644
Zm00001d019230,C10C2-,Zm00001d016873,0.001573,-0.761395
Zm00001d019230,C10C2-,Zm00001d037098,0.102910,-0.841258
Zm00001d019230,C10C2-,Zm00001d028297,-0.241356,-0.764345
Zm00001d019230,C10C2-,Zm00001d029339,-0.373440,-0.848824
Zm00001d019230,C10C2-,Zm00001d025727,-0.113297,-0.874556
Zm00001d019230,C10C2-,Zm00001d048786,-0.479162,-0.799732
Zm00001d019230,C10C2-,Zm00001d054038,-0.438748,-0.781839
Zm00001d019230,C10C2-,Zm00001d014995,-0.197349,-0.809125
Zm00001d019230,C10C2-,Zm00001d041926,-0.481814,-0.845056
Zm00001d019230,C10C2-,Zm00001d013130,-0.340258,-0.783980
Zm00001d019230,C10C2-,Zm00001d018416,0.043941,-0.871330
Zm00001d019230,C10C2-,Zm00001d045212,0.109261,-0.768241
Zm00001d019230,C10C2-,Zm00001d034199,-0.073398,-0.793530
Zm00001d019230,C10C2-,Zm00001d034571,-0.250549,-0.821394
Zm00001d019230,C10C2-,Zm00001d042779,-0.461594,-0.851316
Zm00001d019230,C10C2-,Zm00001d043117,0.012548,-0.839863
Zm00001d019230,C10C2-,Zm00001d052562,-0.056015,-0.882546
Zm00001d019230,C10C2-,Zm00001d031723,-0.060813,-0.837921
Zm00001d019230,C10C2-,Zm00001d006127,0.020329,-0.779505
Zm00001d019230,C10C2-,Zm00001d041920,-0.020463,-0.862761
Zm00001d019230,C10C2-,Zm00001d049135,0.012852,-0.755140
Zm00001d019230,C10C2-,Zm00001d014795,-0.001311,-0.787609
Zm00001d019230,C10C2-,Zm00001d021189,-0.007147,-0.794063
Zm00001d019230,C10C2-,Zm00001d010667,-0.080478,-0.847905
Zm00001d019230,C10C2-,Zm00001d012296,-0.021403,-0.809697
Zm00001d019230,C10C2-,Zm00001d022542,-0.192494,-0.765776
Zm00001d019230,C10C2-,Zm00001d053988,-0.010716,-0.823579
Zm00001d019230,C10C2-,Zm00001d046718,-0.064632,-0.807386
Zm00001d019230,C10C2-,Zm00001d015421,-0.011992,-0.828589
Zm00001d019230,C10C2-,Zm00001d007042,-0.109286,-0.868437
Zm00001d019230,C10C2-,Zm00001d013074,-0.291944,-0.822250
Zm00001d019230,C10C2-,Zm00001d043992,-0.226172,-0.785812
Zm00001d019230,C10C2-,Zm00001d039658,-0.360434,-0.753321
Zm00001d019230,C10C2-,Zm00001d008225,0.125065,-0.918390
Zm00001d019230,C10C2-,Zm00001d004857,-0.063283,-0.831004
Zm00001d019230,C10C2-,Zm00001d053162,-0.006834,-0.860156
Zm00001d019230,C10C2-,Zm00001d032496,0.061421,-0.823279
Zm00001d019230,C10C2-,Zm00001d007339,-0.297780,-0.824135
Zm00001d019230,C10C2-,Zm00001d035701,-0.490012,-0.792051
Zm00001d019230,C10C2-,Zm00001d048400,-0.425265,-0.890410
Zm00001d019230,C10C2-,Zm00001d016911,-0.025713,-0.821236
Zm00001d019230,C10C2-,Zm00001d024703,-0.239639,-0.855323
Zm00001d019230,C10C2-,Zm00001d023636,-0.074657,-0.791899
Zm00001d019230,C10C2-,Zm00001d024534,0.005158,-0.879617
Zm00001d019230,C10C2-,Zm00001d001933,0.000020,-0.816554
Zm00001d019230,C10C2-,Zm00001d053397,-0.146431,-0.964031
Zm00001d019230,C10C2-,Zm00001d012049,-0.191058,-0.849805
Zm00001d019230,C10C2-,Zm00001d030518,-0.483140,-0.783211
Zm00001d019230,C10C2-,Zm00001d017885,0.013069,-0.819571
Zm00001d019230,C10C2-,Zm00001d031008,-0.103943,-0.827294
Zm00001d019230,C10C2-,Zm00001d041444,0.023734,-0.826567
Zm00001d019230,C10C2-,Zm00001d021278,-0.294608,-0.831018
Zm00001d019230,C10C2-,Zm00001d036214,-0.134370,-0.795523
Zm00001d019230,C10C2-,Zm00001d031278,-0.157791,-0.852879
Zm00001d019230,C10C2-,Zm00001d039482,0.025528,-0.793764
Zm00001d019230,C10C2-,Zm00001d040362,-0.111722,-0.753714
Zm00001d019230,C10C2-,Zm00001d005970,-0.017630,-0.812838
Zm00001d019230,C10C2-,Zm00001d004512,-0.328340,-0.785004
Zm00001d019230,C10C2-,Zm00001d003451,-0.155587,-0.768266
Zm00001d019230,C10C2-,Zm00001d028974,0.060583,-0.812701
Zm00001d019230,C10C2-,Zm00001d047563,-0.024951,-0.799266
Zm00001d019230,C10C2-,Zm00001d016535,-0.257086,-0.791213
Zm00001d019230,C10C2-,Zm00001d008665,-0.416577,-0.757500
Zm00001d019230,C10C2-,Zm00001d011499,0.005503,-0.792075
Zm00001d019230,C10C2-,Zm00001d031861,0.002212,-0.752356
Zm00001d019230,C10C2-,Zm00001d032295,0.023821,-0.828900
Zm00001d019230,C10C2-,Zm00001d036298,-0.015333,-0.799238
Zm00001d019230,C10C2-,Zm00001d045204,0.009882,-0.797445
Zm00001d019230,C10C2-,Zm00001d006169,-0.172320,-0.752763
Zm00001d019230,C10C2-,Zm00001d044004,-0.143839,-0.753081
Zm00001d019230,C10C2-,Zm00001d036003,-0.021405,-0.829239
Zm00001d019230,C10C2-,Zm00001d010676,0.000326,-0.830254
Zm00001d019230,C10C2-,Zm00001d002761,-0.096169,-0.809605
Zm00001d019230,C10C2-,Zm00001d019734,0.010951,-0.793938
Zm00001d019230,C10C2-,Zm00001d005798,-0.025861,-0.818109
Zm00001d019230,C10C2-,Zm00001d045044,0.041831,-0.808597
Zm00001d019230,C10C2-,Zm00001d034813,0.037455,-0.893385
Zm00001d019230,C10C2-,Zm00001d041960,-0.061910,-0.760139
